id,name,technologies,platforms,numRegistrants,numSubmitters,duration,prizes,winners
30048538,!!!Prize Increased!!!Specs Updated!! PoC OCR to XML in Java,"['Java', 'XML']",['Other'],65,3,2592000000,[800.0],['ahisham']
30048182,HP IDOL OnDemand Analytics Add-on for Google Sheets - Fixes 3,"['HTML', 'JavaScript', 'Other']",['HPE Haven OnDemand'],16,2,2592000000,[150.0],['mo.sehsah']
30048557,Hercules OnCampus Backend Server - Heroku deployment,['Java'],['Heroku'],20,2,2592000000,[700.0],['cmax']
30048555,Measure video transcoding time using ffmpeg,['Other'],['Other'],9,1,2592000000,[75.0],['amanforindia']
30048550,TC API - Get Round Question Answers API Update,['Node.js'],['NodeJS'],2,1,2592000000,[30.0],['Leewings']
30048551,TC API - Add Round Question Answer API Update,['Node.js'],['NodeJS'],2,1,2592000000,[30.0],['Leewings']
30048552,TC API - Modify Round Question Answer API Update,['Node.js'],['NodeJS'],2,2,2592000000,[30.0],['Leewings']
30048553,TC API - Modify Round Question API Update,['Node.js'],['NodeJS'],2,1,2592000000,[30.0],['Leewings']
30048549,TC API - Delete Round Question Answer API Update,['Node.js'],['NodeJS'],2,1,2592000000,[30.0],['Leewings']
30048548,TC API - Delete Round Question API Update,['Node.js'],['NodeJS'],1,1,2592000000,[30.0],['Leewings']
30048543,TC API - List Round Components API Update,['Node.js'],['NodeJS'],2,1,2592000000,[30.0],['Leewings']
30048542,TC API - List Round Problems API Update,['Node.js'],['NodeJS'],3,2,2592000000,[30.0],['Leewings']
30048546,TC API - Get Round Questions API Update,['Node.js'],['NodeJS'],1,1,2592000000,[30.0],['Leewings']
30048544,TC API - Set Round Components API Update,['Node.js'],['NodeJS'],1,1,2592000000,[30.0],['Leewings']
30048547,TC API - Add Round Question API Update,['Node.js'],['NodeJS'],1,1,2592000000,[30.0],['Leewings']
30048545,TC API - Set Round Terms API Update,['Node.js'],['NodeJS'],1,1,2592000000,[30.0],['Leewings']
30048541,TC API - Set Round Segments API Update,['Node.js'],['NodeJS'],1,1,2592000000,[30.0],['Leewings']
30048540,TC API - Set Round Language API Update,['Node.js'],['NodeJS'],1,1,2592000000,[30.0],['Leewings']
30048527,TC API - Create SRM Contest API and Modify SRM Contest API Update,['Node.js'],['NodeJS'],3,1,2592000000,[60.0],['panoptimum']
30048521,Hercules OnCampus iOS App - Navigation bar disappearing on logout and then log in,['iOS'],['iOS'],7,1,2592000000,[80.0],['miaomaocat']
30048520,Hercules OnCampus iOS App - Off campus message display,['iOS'],['iOS'],7,1,2592000000,[100.0],['miaomaocat']
30048503,Hercules OnCampus Android App - Crash in LoadShowsTask.onPostExecute,['Android'],['Android'],12,1,2592000000,[150.0],['karmakaze']
30048496,PxQuote - .NET Quote Generation - Update/Fixes,"['.NET', 'C#']",['Other'],48,1,2592000000,[500.0],['mo.sehsah']
30048500,TC API - List SRM Problems API Update,['Node.js'],['NodeJS'],5,2,2592000000,[60.0],['Ghost_141']
30048499,TC API - Modify SRM Round API Update,['Node.js'],['NodeJS'],7,1,2592000000,[60.0],['panoptimum']
30048498,TC API - Get Rounds API Update,['Node.js'],['NodeJS'],5,1,2592000000,[100.0],['panoptimum']
30048497,TC API - Create SRM Round API Update,['Node.js'],['NodeJS'],3,1,2592000000,[100.0],['panoptimum']
30048581,DataGuard Responsive HTML5 Bug Fixes Part 6,"['HTML5', 'Angular.js (1.0)', 'Bootstrap']",['HTML'],14,1,432000000,[500.0],['integratiab']
30048484,Hercules OnCampus Android TV App - Skip 3D content when determining what locator URL to use,['Android'],['Android'],4,1,2592000000,[40.0],['miaomaocat']
30048483,Hercules On Campus Android TV App - Configuration flag to disable trick play check,['Android'],['Android'],1,1,2592000000,[30.0],['miaomaocat']
30048482,Hercules OnCampus Android TV App - Token renewal while app is running,['Android'],['Android'],11,1,2592000000,[150.0],['cloudybay']
30048470,Web Arena - Fix Problem to Change and Load Round,"['Java', 'HTML', 'JavaScript', 'CSS']",['Other'],13,1,2592000000,[100.0],['notpad']
30048467,Hercules OnCampus Android TV App - Networks not loading in On Demand,['Android'],['Android'],5,1,2592000000,[100.0],['cmax']
30045035,Web Arena - Fix Login Problem with Safari,"['HTML', 'JavaScript', 'CSS', 'Angular.js (1.0)']",['HTML'],12,2,2592000000,[100.0],['notpad']
30048448,QMS - Fix Multipart Upload,['Node.js'],['NodeJS'],4,1,2592000000,[100.0],['amanforindia']
30047477,SnapThx 5 - SWIFT iOS App - Photo Personalization for Sharing,"['Xcode', 'Swift']",['iOS'],16,4,2592000000,[200.0],['miaomaocat']
30048440,Web Arena UI - Sort Rounds Drop down  by Round Name In Leaderboard,"['HTML', 'JavaScript', 'CSS', 'Angular.js (1.0)']",['HTML'],10,1,2592000000,[30.0],['shazzz']
30048438,Web Arena UI - Fix Coder History Popup Problem,"['HTML', 'JavaScript', 'CSS', 'Angular.js (1.0)']",['HTML'],29,1,2592000000,[100.0],['amethystlei']
30048439,Web Arena UI Prototype - Fix Small DOT in Scrollbar,"['HTML', 'JavaScript', 'CSS']",['HTML'],2,1,2592000000,[30.0],['shubhendus']
30048435,Web Arena UI - Current User Highlight in Chat Widget,"['HTML', 'JavaScript', 'CSS']",['HTML'],4,1,2592000000,[30.0],['shubhendus']
30048433,Web Arena UI Prototype - Fix Toggle for Theme Switcher,"['HTML', 'JavaScript', 'CSS']",['HTML'],2,1,2592000000,[20.0],['shubhendus']
30048431,Hercules OnCampus Android TV App - Default to HD VOD locator URLs,['Android'],['Android'],6,1,2592000000,[100.0],['arshadasif0312']
30048430,Hercules OnCampus Android TV App - Skip buttons on VOD playback,['Android'],['Android'],5,1,2592000000,[200.0],['cmax']
30048397,topcoder Community Site - challenge detail enhancement,"['HTML', 'CSS', 'Angular.js (1.0)']",['Wordpress'],13,2,2592000000,[400.0],['shubhendus']
30048409,Web Arena UI Prototype -  Update Coding Arena,"['HTML', 'JavaScript', 'CSS', 'Angular.js (1.0)']",['HTML'],10,1,2592000000,[150.0],['dexy']
30048392,TC API  - Authoriziation Logic Update - flag Web Arena Super User Role,['Node.js'],['NodeJS'],7,2,2592000000,[50.0],['Ghost_141']
30048321,RingDNA Chrome Extension LinkedIn F2F Challenge,['HTML5'],['Other'],31,3,2592000000,[150.0],['mo.sehsah']
30048320,RingDNA Chrome Extension Deck F2F Challenge,['HTML5'],['Other'],40,3,2592000000,[80.0],['dira.thea']
30048369,Web Arena - Show Editorial Link Properly in Practice Problem Coding Page,"['HTML', 'JavaScript', 'CSS', 'Angular.js (1.0)']",['HTML'],10,1,2592000000,[150.0],['dexy']
30048367,$200 - Enhanced Member Profile page bug fixing - 3,"['HTML', 'CSS', 'Angular.js (1.0)']",['Wordpress'],5,1,2592000000,[200.0],['shubhendus']
30048366,Enhance Google Salesforce Connector Addon- Part 2,"['Salesforce', 'Google API']","['Google', 'Salesforce.com']",13,1,2592000000,[1000.0],['tamikasue']
30048495,DataGuard Responsive HTML5 Bug Fixes Part 5,"['HTML5', 'Angular.js (1.0)', 'Bootstrap']",['HTML'],10,1,864000000,[500.0],['integratiab']
30048345,[serenity] Add validation to Challenge Service,['Node.js'],['NodeJS'],3,1,2592000000,[50.0],['lovefreya']
30048339,Web Arena UI Prototype - Update Icon for Run System Tests,"['HTML', 'JavaScript', 'CSS']",['HTML'],7,1,2592000000,[50.0],['crim']
30048338,TC API - Get Rounds API Update,['Node.js'],['NodeJS'],3,1,2592000000,[150.0],['flytoj2ee']
30048337,TC API - Set Round Components API Update,['Node.js'],['NodeJS'],4,1,2592000000,[50.0],['crim']
30048330,$800 Styx Dashboard Full Version Responsive UI Prototype Updates (HTML/CSS/JS),"['JavaScript', 'CSS', 'HTML5']",['HTML'],50,3,2592000000,[800.0],['shazzz']
30048322,F2F Property Risk Evaluation - Coverage Percentage Challenge,['Other'],['Other'],15,5,2592000000,[50.0],['giginim']
30048319,F2F Property Risk Evaluation - Number of Addresses Per ZipCode Challenge,['Other'],['Other'],19,2,2592000000,[150.0],['natecompile']
30048318,F2F Property Risk Evaluation - Count of Records Per Field Challenge,['Other'],['Other'],12,2,2592000000,[75.0],['dombits']
30048308,Project Gewitter - iOS Wake Prototype App Updates with Swift for Harman International-realworldswift,"['Xcode', 'Swift']",['iOS'],19,2,2592000000,[500.0],['seriyvolk83']
30048314,[serenity] Update node module,['Node.js'],['NodeJS'],2,1,2592000000,[50.0],['lovefreya']
30048313,TC API - Get Rounds For Problem API Update,['Node.js'],['NodeJS'],11,1,2592000000,[50.0],['crim']
30047632,TopCoder Competition Engine - Add Editorial Link For Matches,"['Java', 'SQL']",['Other'],9,1,2592000000,[150.0],['dexy']
30048312,TC API - Get Studio Challenge Detail Update,['Node.js'],['NodeJS'],6,1,2592000000,[120.0],['Leewings']
30048311,TC API - Authorization Logic Update,['Node.js'],['NodeJS'],6,1,2592000000,[80.0],['Leewings']
30048310,TC API - Get Studio Challenge Result API Update,['Node.js'],['NodeJS'],6,2,2592000000,[100.0],['crim']
30047205,Web Arena UI - Update Practice Problem Coding Page to show Match Editorial Link,"['HTML', 'JavaScript', 'CSS', 'Angular.js (1.0)']",['HTML'],7,1,2592000000,[60.0],['savon_cn']
30048307,Github Wiki Creation - Create Wiki Page for Creating Single Round Match Using Admin Tool,['Other'],['Other'],5,1,2592000000,[40.0],['phaniram']
30048305,Github Wiki Creation - Create Wiki Page for Creating MM Problem Using MPSQAS Client,['Other'],['Other'],3,1,2592000000,[50.0],['macs054']
30048304,Github Wiki Creation - Create Wiki Page for Creating SRM Problem Using MPSQAS Client,['Other'],['Other'],1,1,2592000000,[50.0],['phaniram']
30048306,Github Wiki Creation - Create Wiki Page for Creating Mararathon Match Using Admin Tool,['Other'],['Other'],4,1,2592000000,[30.0],['macs054']
30048292,Create a Postman for a dotNet WebAPI application,"['.NET', 'SQL Server']",['Mobile'],19,1,2592000000,[150.0],['vvvpig']
30048290,Hercules OnCampus Android App - Info Popup has no description (which was present earlier) at a particular scenario,['Android'],['Android'],6,1,2592000000,[40.0],['Ali.Bazlamit']
30048289,Hercules OnCampus Android App - Long video name won't have back button in the Search page,['Android'],['Android'],2,1,2592000000,[40.0],['namanhams']
30048288,Hercules OnCampus Android App - 'Settings' Title Issue,['Android'],['Android'],9,1,2592000000,[40.0],['candymin']
30048287,Hercules OnCampus Android App - [Common] Info pop up Channel Logo is wrong,['Android'],['Android'],6,1,2592000000,[40.0],['Ali.Bazlamit']
30048282,Hercules OnCampus Android App - Not able to logout of Offcampus user account,['Android'],['Android'],10,2,2592000000,[100.0],['candymin']
30048284,"Hercules OnCampus Android App - ""Loading show information"" is displayed 2 or more times at the beginning",['Android'],['Android'],8,2,2592000000,[50.0],['Ali.Bazlamit']
30048285,"Hercules OnCampus Android App - ""On Demand"" screen header has incorrect value",['Android'],['Android'],3,1,2592000000,[40.0],['kyleo']
30048281,Hercules OnCampus Android App - Not able to come back from the Devices,['Android'],['Android'],3,1,2592000000,[40.0],['crim']
30048280,Hercules OnCampus Android App - CC Layout Issue,['Android'],['Android'],3,1,2592000000,[25.0],['superastrom']
30048279,Hercules OnCampus Android App - Loading overlap with the Channel logo in Live TV,['Android'],['Android'],3,1,2592000000,[40.0],['duxiaoyang']
30048272,Hercules OnCampus TV App - Read more control,['Android'],['Android'],11,1,2592000000,[400.0],['xin135']
30048271,Hercules OnCampus TV App - Browsing Music,['Android'],['Android'],10,1,2592000000,[300.0],['cmax']
30048269,Hercules OnCampus TV App - Provisioning updates,['Android'],['Android'],5,1,2592000000,[400.0],['xin135']
30048268,Hercules OnCampus TV App - Playback info panel for Live TV,['Android'],['Android'],4,1,2592000000,[150.0],['xin135']
30048270,Hercules OnCampus TV App - Proper location ID use,['Android'],['Android'],6,1,2592000000,[150.0],['xin135']
30048267,Hercules OnCampus TV App - Data mismatch in On Demand,['Android'],['Android'],6,1,2592000000,[100.0],['xin135']
30048266,Hercules OnCampus TV App - Scrolling in the Live TV screen,['Android'],['Android'],10,1,2592000000,[250.0],['cmax']
30048265,Hercules OnCampus TV App - App crash after browsing for awhile,['Android'],['Android'],4,1,2592000000,[100.0],['xin135']
30048264,Hercules OnCampus TV App - Browsing optimization,['Android'],['Android'],3,1,2592000000,[75.0],['xin135']
30048263,Hercules OnCampus TV App - Play / pause button on the playback screen,['Android'],['Android'],13,1,2592000000,[150.0],['cmax']
30048262,Hercules OnCampus TV App - Buffering screen change,['Android'],['Android'],10,1,2592000000,[200.0],['cmax']
30048261,Hercules OnCampus Android TV App - Background flip between grid and content,['Android'],['Android'],8,2,2592000000,[100.0],['yogen']
30048260,Hercules OnCampus Android TV App - Browse to TV show episode and other items not working,['Android'],['Android'],4,1,2592000000,[75.0],['xin135']
30048256,"Hercules Common Library - Integrate XCloud, NGB, and Merlin services into Android Git",['Android'],['Android'],3,2,2592000000,[75.0],['mulish']
30048254,[serenity] Update NodeJS module,['Node.js'],['NodeJS'],6,2,2592000000,[75.0],['lovefreya']
30048250,Randivoo iOS App Bug Fix - Banners Allow Touch,"['PhoneGap', 'Objective C', 'Xcode', 'iOS']",['iOS'],5,2,2592000000,[50.0],['duxiaoyang']
30048248,Randivoo iOS App Bug Fix - Add to Passbook,"['PhoneGap', 'Objective C', 'Xcode', 'iOS']",['iOS'],7,2,2592000000,[50.0],['m.wilson']
30048249,Randivoo iOS App Bug Fix - Email Incorrectly Pre-populated,"['PhoneGap', 'Objective C', 'Xcode', 'iOS']",['iOS'],7,2,2592000000,[50.0],['duxiaoyang']
30048251,$100 Styx Dashboard Lite Version Calendar & Infographic UI Prototype Updates (HTML/CSS/JS),"['JavaScript', 'CSS', 'HTML5']",['HTML'],29,2,2592000000,[100.0],['daga_sumit']
30048246,Hercules Common Libraries - Content Resolution service in Android,['Android'],['Android'],5,1,2592000000,[65.0],['kalc']
30048245,Hercules Common Libraries - Content Resolution in iOS -realworldswift,"['iOS', 'Swift']",['iOS'],7,2,2592000000,[65.0],['miaomaocat']
30048230,Web Arena Fix - Turn on auto end when creating SRM Round in Match Creation Wizard,"['HTML', 'JavaScript', 'CSS', 'Angular.js (1.0)']",['HTML'],2,1,2592000000,[50.0],['ananthhh']
30048226,SFDC - Contact Role driven Opportunity Stages,"['Apex', 'Other']",['Salesforce.com'],6,2,2592000000,[150.0],['salesforcesmarty']
30048225,SFDC Email Template Code Snippet,"['Apex', 'Other']",['Salesforce.com'],5,1,2592000000,[150.0],['m.wilson']
30048223,Create Some Quick SFDC Custom Rollups,['Apex'],['Salesforce.com'],21,3,2592000000,[500.0],['snehaheda']
30048222,Hercules Common Library - Integrate NGB and Merlin services into Git for Node,['Node.js'],['NodeJS'],4,1,2592000000,[75.0],['lovefreya']
30048218,Hercules Common Library - Integrate XCloud services into Git - realworldswift,['iOS'],['iOS'],2,1,2592000000,[75.0],['duxiaoyang']
30048217,Hercules OnCampus Android App - Gray block on playback screen,['Android'],['Android'],4,1,2592000000,[150.0],['duxiaoyang']
30048205,Hercules Common Libraries - Resume Point service in Node.js,['Node.js'],['NodeJS'],10,1,2592000000,[100.0],['lovefreya']
30048204,Hercules Common Library - Resume Point service in iOS,"['iOS', 'Swift']",['iOS'],9,1,2592000000,[100.0],['miaomaocat']
30048203,Hercules Common Libraries - Resume Point service in Android,['Android'],['Android'],18,1,2592000000,[100.0],['Cursor']
30048202,Hercules Common Libraries - New Grandslam services in Android,['Android'],['Android'],9,2,2592000000,[150.0],['kalc']
30048201,Hercules Common Libraries - New Grandslam services in iOS - realworldswift,"['iOS', 'Swift']",['iOS'],7,2,2592000000,[100.0],['miaomaocat']
30048200,Hercules Common Library - New Grandslam services in Node,['Node.js'],['NodeJS'],6,1,2592000000,[100.0],['lovefreya']
30048198,Hercules OnCampus Android App - Crash in LoadChannelImagesTask,['Android'],['Android'],16,2,2592000000,[65.0],['karmakaze']
30048197,Hercules OnCampus Android App - Crash in channelLoaded,['Android'],['Android'],2,1,2592000000,[100.0],['namanhams']
30048196,Hercules OnCampus Android App - Crash in show12000ErrorDialog,['Android'],['Android'],2,1,2592000000,[100.0],['namanhams']
30048195,Hercules OnCampus Android TV App - Playback screen integration,['Android'],['Android'],14,1,2592000000,[600.0],['xin135']
30048193,Hercules Common Libraries - Integrate XCloud services in Node,['Node.js'],['NodeJS'],1,1,2592000000,[150.0],['lovefreya']
30048185,$100 - Enhanced Member Profile page bug fixing - 2,"['HTML', 'CSS']",['Wordpress'],18,2,2592000000,[100.0],['Colinh84']
30048184,$200 - Enhanced member profile bug fix - 1,"['CSS', 'Angular.js (1.0)']",['Wordpress'],7,1,2592000000,[200.0],['f3z0']
30048190,Web Arena - Create Consolidated Setup Guide For Mac OS X,['Other'],['Other'],5,2,2592000000,[60.0],['phaniram']
30048189,Web Arena - Create Consolidated Setup Guide For Ubuntu,['Other'],['Other'],5,1,2592000000,[50.0],['sjbr']
30048188,Web Arena - Create Consolidated Setup Guide For CentOS 6.x,['Other'],['Other'],3,1,2592000000,[50.0],['sjbr']
30047212,TC API - Create SRM Contest Round API Update,['Node.js'],['NodeJS'],6,1,2592000000,[50.0],['pnomarev']
30048177,Visualforce Ad Hoc Testing Tool - Missing Access-Control-Allow-Origin header error,"['Salesforce', 'Apex', 'Visualforce', 'API']",['Salesforce.com'],7,2,2592000000,[200.0],['rajkumari19803']
30048170,Web Arena - Create Consolidated Setup Guide For Windows,['Node.js'],['NodeJS'],6,1,2592000000,[100.0],['rajkumari19803']
30048167,Hercules Common Library - Rialto service in iOS - realworldswift,"['iOS', 'Swift']",['iOS'],3,1,2592000000,[100.0],['miaomaocat']
30048166,Hercules Common Library - Rialto service in Android,['Android'],['Android'],3,1,2592000000,[100.0],['kalc']
30048165,Hercules Common Library - Rialto service in Node,['Node.js'],['NodeJS'],3,1,2592000000,[100.0],['lovefreya']
30048164,Visualforce Ad Hoc Testing Tool - Resolve JS Remoting Exception,"['JavaScript', 'Salesforce', 'Apex', 'Visualforce', 'Angular.js (1.0)', 'API']",['Salesforce.com'],21,1,2592000000,[350.0],['forcedevp']
30048078,HP IDOL OnDemand Analytics Add-ins for Excel - Fixes 2.7,"['C#', 'Other']",['HPE Haven OnDemand'],13,1,2592000000,[200.0],['mo.sehsah']
30047960,Swift Project Build Error in Xcode,"['Xcode', 'iOS', 'Swift']",['iOS'],24,6,3456000000,[100.0],['aymanabdallah']
30048124,Hercules Common Code - EST service in iOS - realworldswift,"['iOS', 'Swift']",['iOS'],7,1,2592000000,[100.0],['miaomaocat']
30048123,Hercules Common Library - EST service in Android,['Android'],['Android'],4,1,2592000000,[100.0],['kalc']
30048121,Hercules Common Library - EST service in Node,['Node.js'],['NodeJS'],3,1,2592000000,[100.0],['lovefreya']
30048064,Control4 Custom Camera Drivers,['Other'],['Other'],7,1,2592000000,[200.0],['macs054']
30048109,Module Assembly - TC VM 3.0 Initialization - Fix Access to TopCoder site,['Other'],['Other'],1,1,2592000000,[150.0],['savon_cn']
30048104,Module Assembly - TC VM 3.0 Initialization - Fix Send Email Feature,['Other'],['Other'],3,1,2592000000,[100.0],['savon_cn']
30048093,Hercules Common Library - Grandslam service in iOS - realworldswift,"['iOS', 'Swift']",['iOS'],7,1,2592000000,[300.0],['miaomaocat']
30048092,Hercules Common Library - Grandslam service in Android,['Android'],['Android'],7,1,2592000000,[300.0],['kalc']
30048091,Hercules Common Library - Grandslam service in Node.js,['Node.js'],['NodeJS'],7,1,2592000000,[400.0],['lovefreya']
30048336,DataGuard Responsive HTML5 Bug Fixes Part 4,"['JSON', 'HTML5', 'Angular.js (1.0)', 'Bootstrap']",['HTML'],10,2,864000000,[800.0],['integratiab']
30048082,Web Arena -  Fix Match Plan Issues,"['HTML', 'JavaScript', 'CSS', 'Angular.js (1.0)']",['HTML'],14,1,2592000000,[200.0],['dexy']
30048066,Radiogeraet - Provide two additional endpoints,"['Node.js', 'MongoDB', 'Express']",['NodeJS'],16,2,2592000000,[300.0],['peakpado']
30048063,AWS Script for IP Addresses,['Other'],['AWS'],17,1,2592000000,[400.0],['duxiaoyang']
30048057,Web Arena - Bug Fix I-143205,"['JavaScript', 'CSS', 'HTML5', 'Angular.js (1.0)', 'Bootstrap']",['HTML'],12,2,2592000000,[50.0],['savon_cn']
30048056,Web Arena - Bug Fix I-143203,"['JavaScript', 'CSS', 'HTML5', 'Angular.js (1.0)', 'Bootstrap']",['HTML'],2,1,2592000000,[50.0],['shubhendus']
30048058,Web Arena - Bug Fix Floating Footer,"['JavaScript', 'CSS', 'HTML5', 'Angular.js (1.0)', 'Bootstrap']",['HTML'],6,1,2592000000,[50.0],['Helstein']
30048046,Styx Dashboard Web Application Bug Fix  - STYXDASH-9,"['ASP.NET', 'Oracle 10g', 'SQL Server', 'Windows Server', 'Angular.js (1.0)']",['Other'],4,1,2592000000,[100.0],['fvillaf']
30048038,Web Arena - Remember Me  Fix,"['HTML', 'JavaScript', 'CSS', 'Angular.js (1.0)']",['HTML'],14,2,2592000000,[50.0],['savon_cn']
30048044,Operation NGINX - Test Page,"['C++', 'HTML', 'HTTP', 'C']",['Other'],13,1,2592000000,[300.0],['vvstdung89']
30048037,TopCoder Web Module - Fix Problem to Build and Deploy,['Java'],['Other'],8,1,2592000000,[100.0],['savon_cn']
30048045,Operation NGINX - Enhanced Logging,"['C++', 'HTTP', 'C']",['Other'],13,1,2592000000,[200.0],['Gerard.NestRec']
30048005,HP IDOL OnDemand Analytics Add-ins for Excel - Fixes 2.6,"['C#', 'Other']",['HPE Haven OnDemand'],13,1,2592000000,[200.0],['giginim']
30048194,UNI Direct Dynamic Placement Positioning Bug Fixes,"['CSS', 'HTML5', 'jQuery']",['HTML'],4,1,1296000000,[100.0],['Yeung']
30047988,Sam Houston 9c - UI development with Swift - realworldswift,"['Xcode', 'Swift']",['iOS'],9,1,2592000000,[250.0],['seriyvolk83']
30047989,Sam Houston 9d - UI development with Swift - realworldswift,"['Xcode', 'Swift']",['iOS'],6,2,2592000000,[250.0],['arshadasif0312']
30047987,Sam Houston 9b - UI development with Swift - realworldswift,"['Xcode', 'Swift']",['iOS'],9,1,2592000000,[250.0],['arthurjlp']
30047985,Sam Houston 9a - UI development with Swift - realworldswift,"['Xcode', 'Swift']",['iOS'],9,1,2592000000,[250.0],['seriyvolk83']
30047993,TopCoder Direct - EST/EDT switch in date picker,"['Java', 'JavaScript']",['Other'],13,2,2592000000,[200.0],['Veve']
30048008,TopCoder Competition Engine - Figure out way to add Admin Role,['Other'],['Other'],4,2,2592000000,[80.0],['dualfitting']
30048007,Web Arena - Missing Add Test Case Button for Practice and SRM Problems,"['HTML', 'JavaScript', 'CSS', 'Angular.js (1.0)']",['HTML'],7,2,2592000000,[50.0],['ksying']
30047984,Enhanced Member Profile Quick Fixes,"['JavaScript', 'CSS', 'Angular.js (1.0)']","['HTML', 'Wordpress']",3,1,2592000000,[300.0],['f3z0']
30047963,SRT 1.1 Web App - Force Browser To Use New Version,"['Java', 'JSP', 'HTML', 'JavaScript', 'Oracle 10g']",['HTML'],12,1,2592000000,[150.0],['LifeIsCode']
30047965,Web Arena - Bug Fix I-142562,"['JavaScript', 'CSS', 'HTML5', 'Angular.js (1.0)', 'Bootstrap']",['HTML'],5,1,2592000000,[75.0],['ananthhh']
30047964,Web Arena - Bug Fix I-142561,"['JavaScript', 'CSS', 'HTML5', 'Angular.js (1.0)', 'Bootstrap']",['HTML'],7,1,2592000000,[75.0],['ananthhh']
30047940,TopCoder Direct - Add Clear Date to Challenges section filter panel,"['JSP', 'JavaScript']",['Other'],10,2,2592000000,[50.0],['Veve']
30047898,PxQuotes - Fix Resizing Diagram + IE8/9 Support,"['HTML', 'JavaScript', 'CSS']",['HTML'],16,2,2592000000,[200.0],['dombits']
30047418,TopCoder Direct - Error When Review Design Challenges,"['Java', 'JSP', 'JavaScript']",['EC2'],17,1,2592000000,[150.0],['deedee']
30047933,Hercules OnCampus TV App - Live TV single episode popup,['Android'],['Android'],5,2,2592000000,[200.0],['yogen']
30047934,Hercules OnCampus TV App - Live TV single item popup background image,['Android'],['Android'],5,2,2592000000,[80.0],['yogen']
30047932,Hercules OnCampus TV App - On Demand episode popup tweaks,['Android'],['Android'],4,1,2592000000,[300.0],['xin135']
30047929,Hercules OnCampus TV App - Live TV movie popup,['Android'],['Android'],5,1,2592000000,[250.0],['kalc']
30047930,Hercules OnCampus TV App - On Demand popup colors,['Android'],['Android'],3,2,2592000000,[40.0],['kalc']
30047931,Hercules OnCampus TV App - Unknown season,['Android'],['Android'],1,1,2592000000,[50.0],['kalc']
30047928,Hercules OnCampus TV App - Long click listener,['Android'],['Android'],2,1,2592000000,[75.0],['mhykol']
30047927,Hercules OnCampus TV App - Browsing movie genres,['Android'],['Android'],3,1,2592000000,[100.0],['xin135']
30047926,Hercules OnCampus TV App - Grandslam service for CIMA login,['Android'],['Android'],4,1,2592000000,[200.0],['kalc']
30047475,SnapThx 4 - SWIFT iOS App - Photo Personalization for Sharing,"['Xcode', 'Swift']",['iOS'],19,2,2592000000,[750.0],['veraabad']
30047920,[serenity] Add fields to Discussion Service,['Node.js'],['NodeJS'],3,1,2592000000,[75.0],['shazzz']
30047921,Data Error Python Dependency Windows Install Script,['Other'],['Other'],14,3,2592000000,[150.0],['mo.sehsah']
30047913,TopCoder Competition Engine Fix - Fix Registration Problem if SRM has Long Personal Question without Answer configured,['Other'],['Other'],5,1,2592000000,[100.0],['agh']
30047909,Web Arena Fix - Fix Scroll Problem for Rating Key and registrants panels in Chat Widget,"['HTML', 'JavaScript', 'CSS', 'Angular.js (1.0)']",['HTML'],3,1,2592000000,[100.0],['dexy']
30047905,[serenity] Update NodeJS Auth Library,['Node.js'],['NodeJS'],10,2,2592000000,[200.0],['lovefreya']
30047904,Web Arena - Bug Fix I-140110,"['JavaScript', 'CSS', 'HTML5', 'Angular.js (1.0)', 'Bootstrap']",['HTML'],3,1,2592000000,[75.0],['ananthhh']
30047900,Hercules OnCampus TV App - Provisioning assembly integration,['Android'],['Android'],4,1,2592000000,[400.0],['kalc']
30047895,Hercules OnCampus TV App - Login integration,['Android'],['Android'],4,1,2592000000,[150.0],['kalc']
30047882,Styx Dashboard Web Application Installer,"['ASP.NET', 'Oracle 10g', 'SQL Server', 'Windows Server']",['Other'],27,1,2592000000,[600.0],['fvillaf']
30047885,Web Arena Fix - Enter Proper Room From Room Assignment Pop up,"['HTML', 'JavaScript', 'CSS', 'Angular.js (1.0)']",['HTML'],6,1,2592000000,[100.0],['dexy']
30047884,Web Arena Fix - Fix Time Format in Match Schedule Calendar,"['HTML', 'JavaScript', 'CSS', 'Angular.js (1.0)']",['HTML'],4,2,2592000000,[100.0],['Helstein']
30047883,Media Library NodeJS Mockup REST API Update - Add Media,"['Node.js', 'MongoDB', 'Express']",['NodeJS'],11,2,2592000000,[200.0],['gfhuertac']
30047877,Hercules OnCampus TV App - New indicator,['Android'],['Android'],6,1,2592000000,[150.0],['kalc']
30047878,Hercules OnCampus TV App - Dealing with network options,['Android'],['Android'],5,3,2592000000,[300.0],['xin135']
30047876,Hercules OnCampus TV App - Live indicator,['Android'],['Android'],3,1,2592000000,[250.0],['kalc']
30048295,DataGuard Responsive HTML5 Bug Fixes Part 3,"['HTML5', 'Angular.js (1.0)', 'Bootstrap']",['HTML'],5,1,432000000,[300.0],['integratiab']
30047851,Web Arena - Bug Fix I-131627,"['HTML', 'JavaScript', 'CSS', 'Angular.js (1.0)', 'Bootstrap']",['HTML'],6,1,2592000000,[75.0],['ananthhh']
30047823,Hercules OnCampus TV App - Long title,['Android'],['Android'],4,1,2592000000,[40.0],['Maciek.Partyka']
30047824,Hercules OnCampus TV App - Cached images are wrong,['Android'],['Android'],3,1,2592000000,[150.0],['xin135']
30047822,Hercules OnCampus TV App - Weird issue when going ,['Android'],['Android'],4,1,2592000000,[75.0],['xin135']
